Date,Store,DayOfWeek,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Year,Month,Day,WeekOfYear,Sales_Per_Customer,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Promo2_Start_Date,Days_Promo2_Participating,Ind_Competition,Competition_Open_Date,Competition_Age,Ind_New_Competition
2015-04-05,818,7,0,0,0,0,0,1,2015,4,5,14,,d,a,490.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2010-09-05,1673.0,1,,,0
2015-01-04,818,7,0,0,0,0,0,1,2015,1,4,1,,d,a,490.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2010-09-05,1582.0,1,,,0
2014-12-28,818,7,0,0,0,0,0,1,2014,12,28,52,,d,a,490.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2010-09-05,1575.0,1,,,0
2014-10-26,818,7,0,0,0,0,0,1,2014,10,26,43,,d,a,490.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2010-09-05,1512.0,1,,,0
2014-08-31,818,7,0,0,0,0,0,1,2014,8,31,35,,d,a,490.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2010-09-05,1456.0,1,,,0
2014-08-24,818,7,0,0,0,0,0,1,2014,8,24,34,,d,a,490.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2010-09-05,1449.0,1,,,0
2014-08-17,818,7,0,0,0,0,0,1,2014,8,17,33,,d,a,490.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2010-09-05,1442.0,1,,,0
2014-08-10,818,7,0,0,0,0,0,1,2014,8,10,32,,d,a,490.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2010-09-05,1435.0,1,,,0
2014-08-03,818,7,0,0,0,0,0,1,2014,8,3,31,,d,a,490.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2010-09-05,1428.0,1,,,0
2014-04-20,818,7,0,0,0,0,0,1,2014,4,20,16,,d,a,490.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2010-09-05,1323.0,1,,,0
2014-01-05,818,7,0,0,0,0,0,1,2014,1,5,1,,d,a,490.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2010-09-05,1218.0,1,,,0
2013-12-29,818,7,0,0,0,0,0,1,2013,12,29,52,,d,a,490.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2010-09-05,1211.0,1,,,0
2013-10-20,818,7,0,0,0,0,0,1,2013,10,20,42,,d,a,490.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2010-09-05,1141.0,1,,,0
2013-08-11,818,7,0,0,0,0,0,1,2013,8,11,32,,d,a,490.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2010-09-05,1071.0,1,,,0
2013-08-04,818,7,0,0,0,0,0,1,2013,8,4,31,,d,a,490.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2010-09-05,1064.0,1,,,0
2013-07-28,818,7,0,0,0,0,0,1,2013,7,28,30,,d,a,490.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2010-09-05,1057.0,1,,,0
2013-07-21,818,7,0,0,0,0,0,1,2013,7,21,29,,d,a,490.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2010-09-05,1050.0,1,,,0
2013-07-14,818,7,0,0,0,0,0,1,2013,7,14,28,,d,a,490.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2010-09-05,1043.0,1,,,0
2013-07-07,818,7,0,0,0,0,0,1,2013,7,7,27,,d,a,490.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2010-09-05,1036.0,1,,,0
2013-01-06,818,7,0,0,0,0,0,1,2013,1,6,1,,d,a,490.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2010-09-05,854.0,1,,,0
2014-10-28,827,2,0,0,0,0,0,1,2014,10,28,44,,a,c,250.0,1.0,2005.0,0,,,,,,1,2005-01-01,3587.0,0
2015-04-05,829,7,0,0,0,0,0,1,2015,4,5,14,,c,a,110.0,,,0,,,,,,1,,,0
2015-01-04,829,7,0,0,0,0,0,1,2015,1,4,1,,c,a,110.0,,,0,,,,,,1,,,0
2014-12-28,829,7,0,0,0,0,0,1,2014,12,28,52,,c,a,110.0,,,0,,,,,,1,,,0
2014-10-26,829,7,0,0,0,0,0,1,2014,10,26,43,,c,a,110.0,,,0,,,,,,1,,,0
2014-08-31,829,7,0,0,0,0,0,1,2014,8,31,35,,c,a,110.0,,,0,,,,,,1,,,0
2014-08-24,829,7,0,0,0,0,0,1,2014,8,24,34,,c,a,110.0,,,0,,,,,,1,,,0
2014-08-17,829,7,0,0,0,0,0,1,2014,8,17,33,,c,a,110.0,,,0,,,,,,1,,,0
2014-08-10,829,7,0,0,0,0,0,1,2014,8,10,32,,c,a,110.0,,,0,,,,,,1,,,0
2014-08-03,829,7,0,0,0,0,0,1,2014,8,3,31,,c,a,110.0,,,0,,,,,,1,,,0
2014-04-20,829,7,0,0,0,0,0,1,2014,4,20,16,,c,a,110.0,,,0,,,,,,1,,,0
2014-01-05,829,7,0,0,0,0,0,1,2014,1,5,1,,c,a,110.0,,,0,,,,,,1,,,0
2013-12-29,829,7,0,0,0,0,0,1,2013,12,29,52,,c,a,110.0,,,0,,,,,,1,,,0
2013-10-20,829,7,0,0,0,0,0,1,2013,10,20,42,,c,a,110.0,,,0,,,,,,1,,,0
2013-08-11,829,7,0,0,0,0,0,1,2013,8,11,32,,c,a,110.0,,,0,,,,,,1,,,0
2013-08-04,829,7,0,0,0,0,0,1,2013,8,4,31,,c,a,110.0,,,0,,,,,,1,,,0
2013-07-28,829,7,0,0,0,0,0,1,2013,7,28,30,,c,a,110.0,,,0,,,,,,1,,,0
2013-07-21,829,7,0,0,0,0,0,1,2013,7,21,29,,c,a,110.0,,,0,,,,,,1,,,0
2013-07-14,829,7,0,0,0,0,0,1,2013,7,14,28,,c,a,110.0,,,0,,,,,,1,,,0
2013-07-07,829,7,0,0,0,0,0,1,2013,7,7,27,,c,a,110.0,,,0,,,,,,1,,,0
2013-01-06,829,7,0,0,0,0,0,1,2013,1,6,1,,c,a,110.0,,,0,,,,,,1,,,0
2015-04-05,832,7,0,0,0,0,0,1,2015,4,5,14,,d,a,5070.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",2009-11-15,1967.0,1,,,0
2015-01-04,832,7,0,0,0,0,0,1,2015,1,4,1,,d,a,5070.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",2009-11-15,1876.0,1,,,0
2014-12-28,832,7,0,0,0,0,0,1,2014,12,28,52,,d,a,5070.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",2009-11-15,1869.0,1,,,0
2014-10-26,832,7,0,0,0,0,0,1,2014,10,26,43,,d,a,5070.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",2009-11-15,1806.0,1,,,0
2014-08-31,832,7,0,0,0,0,0,1,2014,8,31,35,,d,a,5070.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",2009-11-15,1750.0,1,,,0
2014-08-24,832,7,0,0,0,0,0,1,2014,8,24,34,,d,a,5070.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",2009-11-15,1743.0,1,,,0
2014-08-17,832,7,0,0,0,0,0,1,2014,8,17,33,,d,a,5070.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",2009-11-15,1736.0,1,,,0
2014-08-10,832,7,0,0,0,0,0,1,2014,8,10,32,,d,a,5070.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",2009-11-15,1729.0,1,,,0
2014-08-03,832,7,0,0,0,0,0,1,2014,8,3,31,,d,a,5070.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",2009-11-15,1722.0,1,,,0
2014-04-20,832,7,0,0,0,0,0,1,2014,4,20,16,,d,a,5070.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",2009-11-15,1617.0,1,,,0
2014-01-05,832,7,0,0,0,0,0,1,2014,1,5,1,,d,a,5070.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",2009-11-15,1512.0,1,,,0
2013-12-29,832,7,0,0,0,0,0,1,2013,12,29,52,,d,a,5070.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",2009-11-15,1505.0,1,,,0
2013-10-20,832,7,0,0,0,0,0,1,2013,10,20,42,,d,a,5070.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",2009-11-15,1435.0,1,,,0
2013-08-11,832,7,0,0,0,0,0,1,2013,8,11,32,,d,a,5070.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",2009-11-15,1365.0,1,,,0
2013-08-04,832,7,0,0,0,0,0,1,2013,8,4,31,,d,a,5070.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",2009-11-15,1358.0,1,,,0
2013-07-28,832,7,0,0,0,0,0,1,2013,7,28,30,,d,a,5070.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",2009-11-15,1351.0,1,,,0
2013-07-21,832,7,0,0,0,0,0,1,2013,7,21,29,,d,a,5070.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",2009-11-15,1344.0,1,,,0
2013-07-14,832,7,0,0,0,0,0,1,2013,7,14,28,,d,a,5070.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",2009-11-15,1337.0,1,,,0
2013-07-07,832,7,0,0,0,0,0,1,2013,7,7,27,,d,a,5070.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",2009-11-15,1330.0,1,,,0
2013-01-06,832,7,0,0,0,0,0,1,2013,1,6,1,,d,a,5070.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov",2009-11-15,1148.0,1,,,0
2015-04-05,837,7,0,0,0,0,0,1,2015,4,5,14,,a,c,14600.0,4.0,2015.0,0,,,,,,1,2015-04-01,4.0,1
2015-01-04,837,7,0,0,0,0,0,1,2015,1,4,1,,a,c,14600.0,4.0,2015.0,0,,,,,,1,2015-04-01,-87.0,0
2014-12-28,837,7,0,0,0,0,0,1,2014,12,28,52,,a,c,14600.0,4.0,2015.0,0,,,,,,1,2015-04-01,-94.0,0
2014-10-26,837,7,0,0,0,0,0,1,2014,10,26,43,,a,c,14600.0,4.0,2015.0,0,,,,,,1,2015-04-01,-157.0,0
2014-08-31,837,7,0,0,0,0,0,1,2014,8,31,35,,a,c,14600.0,4.0,2015.0,0,,,,,,1,2015-04-01,-213.0,0
2014-08-24,837,7,0,0,0,0,0,1,2014,8,24,34,,a,c,14600.0,4.0,2015.0,0,,,,,,1,2015-04-01,-220.0,0
2014-08-17,837,7,0,0,0,0,0,1,2014,8,17,33,,a,c,14600.0,4.0,2015.0,0,,,,,,1,2015-04-01,-227.0,0
2014-08-10,837,7,0,0,0,0,0,1,2014,8,10,32,,a,c,14600.0,4.0,2015.0,0,,,,,,1,2015-04-01,-234.0,0
2014-08-03,837,7,0,0,0,0,0,1,2014,8,3,31,,a,c,14600.0,4.0,2015.0,0,,,,,,1,2015-04-01,-241.0,0
2014-04-20,837,7,0,0,0,0,0,1,2014,4,20,16,,a,c,14600.0,4.0,2015.0,0,,,,,,1,2015-04-01,-346.0,0
2014-01-05,837,7,0,0,0,0,0,1,2014,1,5,1,,a,c,14600.0,4.0,2015.0,0,,,,,,1,2015-04-01,-451.0,0
2013-12-29,837,7,0,0,0,0,0,1,2013,12,29,52,,a,c,14600.0,4.0,2015.0,0,,,,,,1,2015-04-01,-458.0,0
2013-10-20,837,7,0,0,0,0,0,1,2013,10,20,42,,a,c,14600.0,4.0,2015.0,0,,,,,,1,2015-04-01,-528.0,0
2013-08-11,837,7,0,0,0,0,0,1,2013,8,11,32,,a,c,14600.0,4.0,2015.0,0,,,,,,1,2015-04-01,-598.0,0
2013-08-04,837,7,0,0,0,0,0,1,2013,8,4,31,,a,c,14600.0,4.0,2015.0,0,,,,,,1,2015-04-01,-605.0,0
2013-07-28,837,7,0,0,0,0,0,1,2013,7,28,30,,a,c,14600.0,4.0,2015.0,0,,,,,,1,2015-04-01,-612.0,0
2013-07-21,837,7,0,0,0,0,0,1,2013,7,21,29,,a,c,14600.0,4.0,2015.0,0,,,,,,1,2015-04-01,-619.0,0
2013-07-14,837,7,0,0,0,0,0,1,2013,7,14,28,,a,c,14600.0,4.0,2015.0,0,,,,,,1,2015-04-01,-626.0,0
2013-07-07,837,7,0,0,0,0,0,1,2013,7,7,27,,a,c,14600.0,4.0,2015.0,0,,,,,,1,2015-04-01,-633.0,0
2013-01-06,837,7,0,0,0,0,0,1,2013,1,6,1,,a,c,14600.0,4.0,2015.0,0,,,,,,1,2015-04-01,-815.0,0
2015-01-01,838,4,0,0,0,0,0,1,2015,1,1,1,,d,c,6890.0,,,1,48.0,2011.0,"Mar,Jun,Sept,Dec",2011-12-04,1124.0,1,,,0
2015-07-26,840,7,0,0,0,0,0,1,2015,7,26,30,,a,a,1070.0,9.0,2009.0,0,,,,,,1,2009-09-01,2154.0,0
2015-04-05,840,7,0,0,0,0,0,1,2015,4,5,14,,a,a,1070.0,9.0,2009.0,0,,,,,,1,2009-09-01,2042.0,0
2015-03-29,840,7,0,0,0,0,0,1,2015,3,29,13,,a,a,1070.0,9.0,2009.0,0,,,,,,1,2009-09-01,2035.0,0
2014-12-28,840,7,0,0,0,0,0,1,2014,12,28,52,,a,a,1070.0,9.0,2009.0,0,,,,,,1,2009-09-01,1944.0,0
2014-09-07,840,7,0,0,0,0,0,1,2014,9,7,36,,a,a,1070.0,9.0,2009.0,0,,,,,,1,2009-09-01,1832.0,0
2014-08-31,840,7,0,0,0,0,0,1,2014,8,31,35,,a,a,1070.0,9.0,2009.0,0,,,,,,1,2009-09-01,1825.0,0
2014-08-24,840,7,0,0,0,0,0,1,2014,8,24,34,,a,a,1070.0,9.0,2009.0,0,,,,,,1,2009-09-01,1818.0,0
2014-08-17,840,7,0,0,0,0,0,1,2014,8,17,33,,a,a,1070.0,9.0,2009.0,0,,,,,,1,2009-09-01,1811.0,0
2014-08-10,840,7,0,0,0,0,0,1,2014,8,10,32,,a,a,1070.0,9.0,2009.0,0,,,,,,1,2009-09-01,1804.0,0
2014-08-03,840,7,0,0,0,0,0,1,2014,8,3,31,,a,a,1070.0,9.0,2009.0,0,,,,,,1,2009-09-01,1797.0,0
2014-04-20,840,7,0,0,0,0,0,1,2014,4,20,16,,a,a,1070.0,9.0,2009.0,0,,,,,,1,2009-09-01,1692.0,0
2014-04-13,840,7,0,0,0,0,0,1,2014,4,13,15,,a,a,1070.0,9.0,2009.0,0,,,,,,1,2009-09-01,1685.0,0
2014-04-06,840,7,0,0,0,0,0,1,2014,4,6,14,,a,a,1070.0,9.0,2009.0,0,,,,,,1,2009-09-01,1678.0,0
2013-12-29,840,7,0,0,0,0,0,1,2013,12,29,52,,a,a,1070.0,9.0,2009.0,0,,,,,,1,2009-09-01,1580.0,0
2013-10-13,840,7,0,0,0,0,0,1,2013,10,13,41,,a,a,1070.0,9.0,2009.0,0,,,,,,1,2009-09-01,1503.0,0
2013-10-06,840,7,0,0,0,0,0,1,2013,10,6,40,,a,a,1070.0,9.0,2009.0,0,,,,,,1,2009-09-01,1496.0,0
2013-08-04,840,7,0,0,0,0,0,1,2013,8,4,31,,a,a,1070.0,9.0,2009.0,0,,,,,,1,2009-09-01,1433.0,0
2013-07-28,840,7,0,0,0,0,0,1,2013,7,28,30,,a,a,1070.0,9.0,2009.0,0,,,,,,1,2009-09-01,1426.0,0
2013-07-21,840,7,0,0,0,0,0,1,2013,7,21,29,,a,a,1070.0,9.0,2009.0,0,,,,,,1,2009-09-01,1419.0,0
2013-07-14,840,7,0,0,0,0,0,1,2013,7,14,28,,a,a,1070.0,9.0,2009.0,0,,,,,,1,2009-09-01,1412.0,0
2013-07-07,840,7,0,0,0,0,0,1,2013,7,7,27,,a,a,1070.0,9.0,2009.0,0,,,,,,1,2009-09-01,1405.0,0
2013-03-24,840,7,0,0,0,0,0,1,2013,3,24,12,,a,a,1070.0,9.0,2009.0,0,,,,,,1,2009-09-01,1300.0,0
2014-09-12,848,5,0,0,0,0,0,1,2014,9,12,37,,a,c,370.0,7.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2011-04-10,1251.0,1,2007-07-01,2630.0,0
2014-09-11,848,4,0,0,0,0,0,1,2014,9,11,37,,a,c,370.0,7.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2011-04-10,1250.0,1,2007-07-01,2629.0,0
2014-09-10,848,3,0,0,0,0,0,1,2014,9,10,37,,a,c,370.0,7.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2011-04-10,1249.0,1,2007-07-01,2628.0,0
2014-09-09,848,2,0,0,0,0,0,1,2014,9,9,37,,a,c,370.0,7.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2011-04-10,1248.0,1,2007-07-01,2627.0,0
2014-09-08,848,1,0,0,0,0,0,1,2014,9,8,37,,a,c,370.0,7.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2011-04-10,1247.0,1,2007-07-01,2626.0,0
2014-09-05,848,5,0,0,0,1,0,1,2014,9,5,36,,a,c,370.0,7.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2011-04-10,1244.0,1,2007-07-01,2623.0,0
2014-09-04,848,4,0,0,0,1,0,1,2014,9,4,36,,a,c,370.0,7.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2011-04-10,1243.0,1,2007-07-01,2622.0,0
2015-07-26,849,7,0,0,0,0,0,1,2015,7,26,30,,c,c,5000.0,,,0,,,,,,1,,,0
2015-04-05,849,7,0,0,0,0,0,1,2015,4,5,14,,c,c,5000.0,,,0,,,,,,1,,,0
2015-03-29,849,7,0,0,0,0,0,1,2015,3,29,13,,c,c,5000.0,,,0,,,,,,1,,,0
2014-12-28,849,7,0,0,0,0,0,1,2014,12,28,52,,c,c,5000.0,,,0,,,,,,1,,,0
2014-09-07,849,7,0,0,0,0,0,1,2014,9,7,36,,c,c,5000.0,,,0,,,,,,1,,,0
2014-08-31,849,7,0,0,0,0,0,1,2014,8,31,35,,c,c,5000.0,,,0,,,,,,1,,,0
2014-08-24,849,7,0,0,0,0,0,1,2014,8,24,34,,c,c,5000.0,,,0,,,,,,1,,,0
2014-08-17,849,7,0,0,0,0,0,1,2014,8,17,33,,c,c,5000.0,,,0,,,,,,1,,,0
2014-08-10,849,7,0,0,0,0,0,1,2014,8,10,32,,c,c,5000.0,,,0,,,,,,1,,,0
2014-08-03,849,7,0,0,0,0,0,1,2014,8,3,31,,c,c,5000.0,,,0,,,,,,1,,,0
2014-04-20,849,7,0,0,0,0,0,1,2014,4,20,16,,c,c,5000.0,,,0,,,,,,1,,,0
2014-04-13,849,7,0,0,0,0,0,1,2014,4,13,15,,c,c,5000.0,,,0,,,,,,1,,,0
2014-04-06,849,7,0,0,0,0,0,1,2014,4,6,14,,c,c,5000.0,,,0,,,,,,1,,,0
2013-12-29,849,7,0,0,0,0,0,1,2013,12,29,52,,c,c,5000.0,,,0,,,,,,1,,,0
2013-10-13,849,7,0,0,0,0,0,1,2013,10,13,41,,c,c,5000.0,,,0,,,,,,1,,,0
2013-10-06,849,7,0,0,0,0,0,1,2013,10,6,40,,c,c,5000.0,,,0,,,,,,1,,,0
2013-08-04,849,7,0,0,0,0,0,1,2013,8,4,31,,c,c,5000.0,,,0,,,,,,1,,,0
2013-07-28,849,7,0,0,0,0,0,1,2013,7,28,30,,c,c,5000.0,,,0,,,,,,1,,,0
2013-07-21,849,7,0,0,0,0,0,1,2013,7,21,29,,c,c,5000.0,,,0,,,,,,1,,,0
2013-07-14,849,7,0,0,0,0,0,1,2013,7,14,28,,c,c,5000.0,,,0,,,,,,1,,,0
2013-07-07,849,7,0,0,0,0,0,1,2013,7,7,27,,c,c,5000.0,,,0,,,,,,1,,,0
2013-03-24,849,7,0,0,0,0,0,1,2013,3,24,12,,c,c,5000.0,,,0,,,,,,1,,,0
2015-04-05,852,7,0,0,0,0,0,1,2015,4,5,14,,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2011-04-10,1456.0,1,2004-04-01,4021.0,0
2015-01-04,852,7,0,0,0,0,0,1,2015,1,4,1,,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2011-04-10,1365.0,1,2004-04-01,3930.0,0
2014-12-28,852,7,0,0,0,0,0,1,2014,12,28,52,,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2011-04-10,1358.0,1,2004-04-01,3923.0,0
2014-10-26,852,7,0,0,0,0,0,1,2014,10,26,43,,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2011-04-10,1295.0,1,2004-04-01,3860.0,0
2014-08-31,852,7,0,0,0,0,0,1,2014,8,31,35,,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2011-04-10,1239.0,1,2004-04-01,3804.0,0
2014-08-24,852,7,0,0,0,0,0,1,2014,8,24,34,,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2011-04-10,1232.0,1,2004-04-01,3797.0,0
2014-08-17,852,7,0,0,0,0,0,1,2014,8,17,33,,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2011-04-10,1225.0,1,2004-04-01,3790.0,0
2014-08-10,852,7,0,0,0,0,0,1,2014,8,10,32,,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2011-04-10,1218.0,1,2004-04-01,3783.0,0
2014-08-03,852,7,0,0,0,0,0,1,2014,8,3,31,,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2011-04-10,1211.0,1,2004-04-01,3776.0,0
2014-04-20,852,7,0,0,0,0,0,1,2014,4,20,16,,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2011-04-10,1106.0,1,2004-04-01,3671.0,0
2014-01-05,852,7,0,0,0,0,0,1,2014,1,5,1,,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2011-04-10,1001.0,1,2004-04-01,3566.0,0
2013-12-29,852,7,0,0,0,0,0,1,2013,12,29,52,,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2011-04-10,994.0,1,2004-04-01,3559.0,0
2013-10-20,852,7,0,0,0,0,0,1,2013,10,20,42,,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2011-04-10,924.0,1,2004-04-01,3489.0,0
2013-08-11,852,7,0,0,0,0,0,1,2013,8,11,32,,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2011-04-10,854.0,1,2004-04-01,3419.0,0
2013-08-04,852,7,0,0,0,0,0,1,2013,8,4,31,,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2011-04-10,847.0,1,2004-04-01,3412.0,0
2013-07-28,852,7,0,0,0,0,0,1,2013,7,28,30,,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2011-04-10,840.0,1,2004-04-01,3405.0,0
2013-07-21,852,7,0,0,0,0,0,1,2013,7,21,29,,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2011-04-10,833.0,1,2004-04-01,3398.0,0
2013-07-14,852,7,0,0,0,0,0,1,2013,7,14,28,,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2011-04-10,826.0,1,2004-04-01,3391.0,0
2013-07-07,852,7,0,0,0,0,0,1,2013,7,7,27,,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2011-04-10,819.0,1,2004-04-01,3384.0,0
2013-01-06,852,7,0,0,0,0,0,1,2013,1,6,1,,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2011-04-10,637.0,1,2004-04-01,3202.0,0
2015-04-05,857,7,0,0,0,0,0,1,2015,4,5,14,,c,a,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec",2014-06-15,294.0,1,2005-08-01,3534.0,0
2015-01-04,857,7,0,0,0,0,0,1,2015,1,4,1,,c,a,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec",2014-06-15,203.0,1,2005-08-01,3443.0,0
2014-12-28,857,7,0,0,0,0,0,1,2014,12,28,52,,c,a,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec",2014-06-15,196.0,1,2005-08-01,3436.0,0
2014-10-26,857,7,0,0,0,0,0,1,2014,10,26,43,,c,a,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec",2014-06-15,133.0,1,2005-08-01,3373.0,0
2014-08-31,857,7,0,0,0,0,0,1,2014,8,31,35,,c,a,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec",2014-06-15,77.0,1,2005-08-01,3317.0,0
2014-08-24,857,7,0,0,0,0,0,1,2014,8,24,34,,c,a,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec",2014-06-15,70.0,1,2005-08-01,3310.0,0
2014-08-17,857,7,0,0,0,0,0,1,2014,8,17,33,,c,a,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec",2014-06-15,63.0,1,2005-08-01,3303.0,0
2014-08-10,857,7,0,0,0,0,0,1,2014,8,10,32,,c,a,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec",2014-06-15,56.0,1,2005-08-01,3296.0,0
2014-08-03,857,7,0,0,0,0,0,1,2014,8,3,31,,c,a,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec",2014-06-15,49.0,1,2005-08-01,3289.0,0
2014-04-20,857,7,0,0,0,0,0,1,2014,4,20,16,,c,a,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec",2014-06-15,-56.0,1,2005-08-01,3184.0,0
2014-01-05,857,7,0,0,0,0,0,1,2014,1,5,1,,c,a,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec",2014-06-15,-161.0,1,2005-08-01,3079.0,0
2013-12-29,857,7,0,0,0,0,0,1,2013,12,29,52,,c,a,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec",2014-06-15,-168.0,1,2005-08-01,3072.0,0
2013-10-20,857,7,0,0,0,0,0,1,2013,10,20,42,,c,a,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec",2014-06-15,-238.0,1,2005-08-01,3002.0,0
2013-08-11,857,7,0,0,0,0,0,1,2013,8,11,32,,c,a,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec",2014-06-15,-308.0,1,2005-08-01,2932.0,0
2013-08-04,857,7,0,0,0,0,0,1,2013,8,4,31,,c,a,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec",2014-06-15,-315.0,1,2005-08-01,2925.0,0
2013-07-28,857,7,0,0,0,0,0,1,2013,7,28,30,,c,a,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec",2014-06-15,-322.0,1,2005-08-01,2918.0,0
