,Store,StoreType,Date
27920,1027,a,2014-05-29
27921,1027,a,2014-06-09
27922,1027,a,2014-06-19
27923,1027,a,2015-01-01
27924,1027,a,2015-01-06
27925,1027,a,2015-04-03
27926,1027,a,2015-04-06
27927,1027,a,2015-05-01
27928,1027,a,2015-05-14
27929,1027,a,2015-05-25
27930,1027,a,2015-06-04
27931,1028,a,2013-01-01
27932,1028,a,2013-03-29
27933,1028,a,2013-04-01
27934,1028,a,2013-05-01
27935,1028,a,2013-05-09
27936,1028,a,2013-05-20
27937,1028,a,2013-05-30
27938,1028,a,2013-10-03
27939,1028,a,2013-11-01
27940,1028,a,2013-12-25
27941,1028,a,2013-12-26
27942,1028,a,2014-01-01
27943,1028,a,2014-04-18
27944,1028,a,2014-04-21
27945,1028,a,2014-05-01
27946,1028,a,2014-05-29
27947,1028,a,2014-06-09
27948,1028,a,2014-06-19
27949,1028,a,2014-10-03
27950,1028,a,2014-11-01
27951,1028,a,2014-12-25
27952,1028,a,2014-12-26
27953,1028,a,2015-01-01
27954,1028,a,2015-04-03
27955,1028,a,2015-04-06
27956,1028,a,2015-05-01
27957,1028,a,2015-05-14
27958,1028,a,2015-05-25
27959,1028,a,2015-06-04
27960,1029,a,2013-01-01
27961,1029,a,2013-01-06
27962,1029,a,2013-03-29
27963,1029,a,2013-04-01
27964,1029,a,2013-05-01
27965,1029,a,2013-05-09
27966,1029,a,2013-05-20
27967,1029,a,2013-10-03
27968,1029,a,2013-10-31
27969,1029,a,2013-12-25
27970,1029,a,2013-12-26
27971,1029,a,2014-01-01
27972,1029,a,2014-01-06
27973,1029,a,2014-04-18
27974,1029,a,2014-04-21
27975,1029,a,2014-05-01
27976,1029,a,2014-05-29
27977,1029,a,2014-06-09
27978,1029,a,2014-10-03
27979,1029,a,2014-10-31
27980,1029,a,2014-12-25
27981,1029,a,2014-12-26
27982,1029,a,2015-01-01
27983,1029,a,2015-01-06
27984,1029,a,2015-04-03
27985,1029,a,2015-04-06
27986,1029,a,2015-05-01
27987,1029,a,2015-05-14
27988,1029,a,2015-05-25
27989,1030,a,2013-01-01
27990,1030,a,2013-01-06
27991,1030,a,2013-03-29
27992,1030,a,2013-04-01
27993,1030,a,2013-05-01
27994,1030,a,2013-05-09
27995,1030,a,2013-05-20
27996,1030,a,2013-10-03
27997,1030,a,2013-10-31
27998,1030,a,2013-12-25
27999,1030,a,2013-12-26
28000,1030,a,2014-01-01
28001,1030,a,2014-01-06
28002,1030,a,2014-04-18
28003,1030,a,2014-04-21
28004,1030,a,2014-05-01
28005,1030,a,2014-05-29
28006,1030,a,2014-06-09
28007,1030,a,2014-10-03
28008,1030,a,2014-10-31
28009,1030,a,2014-12-25
28010,1030,a,2014-12-26
28011,1030,a,2015-01-01
28012,1030,a,2015-01-06
28013,1030,a,2015-04-03
28014,1030,a,2015-04-06
28015,1030,a,2015-05-01
28016,1030,a,2015-05-14
28017,1030,a,2015-05-25
28018,1031,d,2013-01-01
28019,1031,d,2013-03-29
28020,1031,d,2013-04-01
28021,1031,d,2013-05-01
28022,1031,d,2013-05-09
28023,1031,d,2013-05-20
28024,1031,d,2013-05-30
28025,1031,d,2013-10-03
28026,1031,d,2013-11-01
28027,1031,d,2013-12-25
28028,1031,d,2013-12-26
28029,1031,d,2014-01-01
28030,1031,d,2014-04-18
28031,1031,d,2014-04-21
28032,1031,d,2014-05-01
28033,1031,d,2014-05-29
28034,1031,d,2014-06-09
28035,1031,d,2014-06-19
28036,1031,d,2014-10-03
28037,1031,d,2014-11-01
28038,1031,d,2014-12-25
28039,1031,d,2014-12-26
28040,1031,d,2015-01-01
28041,1031,d,2015-04-03
28042,1031,d,2015-04-06
28043,1031,d,2015-05-01
28044,1031,d,2015-05-14
28045,1031,d,2015-05-25
28046,1031,d,2015-06-04
28047,1032,d,2013-01-01
28048,1032,d,2013-01-06
28049,1032,d,2013-03-29
28050,1032,d,2013-04-01
28051,1032,d,2013-05-01
28052,1032,d,2013-05-09
28053,1032,d,2013-05-20
28054,1032,d,2013-10-03
28055,1032,d,2013-10-31
28056,1032,d,2013-12-25
28057,1032,d,2013-12-26
28058,1032,d,2014-01-01
28059,1032,d,2014-01-06
28060,1032,d,2014-04-18
28061,1032,d,2014-04-21
28062,1032,d,2014-05-01
28063,1032,d,2014-05-29
28064,1032,d,2014-06-09
28065,1032,d,2014-10-03
28066,1032,d,2014-10-31
28067,1032,d,2014-12-25
28068,1032,d,2014-12-26
28069,1032,d,2015-01-01
28070,1032,d,2015-01-06
28071,1032,d,2015-04-03
28072,1032,d,2015-04-06
28073,1032,d,2015-05-01
28074,1032,d,2015-05-14
28075,1032,d,2015-05-25
28076,1033,a,2013-01-01
28077,1033,a,2013-03-29
28078,1033,a,2013-04-01
28079,1033,a,2013-05-01
28080,1033,a,2013-05-09
28081,1033,a,2013-05-20
28082,1033,a,2013-10-03
28083,1033,a,2013-12-25
28084,1033,a,2013-12-26
28085,1033,a,2014-01-01
28086,1033,a,2014-04-18
28087,1033,a,2014-04-21
28088,1033,a,2014-05-01
28089,1033,a,2014-05-29
28090,1033,a,2014-06-09
28091,1033,a,2014-10-03
28092,1033,a,2014-12-25
28093,1033,a,2014-12-26
28094,1033,a,2015-01-01
28095,1033,a,2015-04-03
28096,1033,a,2015-04-06
28097,1033,a,2015-05-01
28098,1033,a,2015-05-14
28099,1033,a,2015-05-25
28100,1034,a,2013-01-01
28101,1034,a,2013-03-29
28102,1034,a,2013-04-01
28103,1034,a,2013-05-01
28104,1034,a,2013-05-09
28105,1034,a,2013-05-20
28106,1034,a,2013-10-03
28107,1034,a,2013-10-31
28108,1034,a,2013-11-20
28109,1034,a,2013-12-25
28110,1034,a,2013-12-26
28111,1034,a,2014-01-01
28112,1034,a,2014-04-18
28113,1034,a,2014-04-21
28114,1034,a,2014-05-01
28115,1034,a,2014-05-29
28116,1034,a,2014-06-09
28117,1034,a,2014-10-03
28118,1034,a,2014-10-31
28119,1034,a,2014-11-19
28120,1034,a,2014-12-25
28121,1034,a,2014-12-26
28122,1034,a,2015-01-01
28123,1034,a,2015-04-03
28124,1034,a,2015-04-06
28125,1034,a,2015-05-01
28126,1034,a,2015-05-14
28127,1034,a,2015-05-25
28128,1035,a,2013-01-01
28129,1035,a,2013-03-29
28130,1035,a,2013-04-01
28131,1035,a,2013-05-01
28132,1035,a,2013-05-09
28133,1035,a,2013-05-20
28134,1035,a,2013-10-03
28135,1035,a,2013-10-31
28136,1035,a,2013-11-20
28137,1035,a,2013-12-25
28138,1035,a,2013-12-26
28139,1035,a,2014-01-01
28140,1035,a,2014-04-18
28141,1035,a,2014-04-21
28142,1035,a,2014-05-01
28143,1035,a,2014-05-29
28144,1035,a,2014-06-09
28145,1035,a,2014-10-03
28146,1035,a,2014-10-31
28147,1035,a,2014-11-19
28148,1035,a,2014-12-25
28149,1035,a,2014-12-26
28150,1035,a,2015-01-01
28151,1035,a,2015-04-03
28152,1035,a,2015-04-06
28153,1035,a,2015-05-01
28154,1035,a,2015-05-14
28155,1035,a,2015-05-25
28156,1036,d,2013-01-01
28157,1036,d,2013-03-29
28158,1036,d,2013-04-01
28159,1036,d,2013-05-01
28160,1036,d,2013-05-09
28161,1036,d,2013-05-20
28162,1036,d,2013-05-30
28163,1036,d,2013-10-03
28164,1036,d,2013-11-01
28165,1036,d,2013-12-25
28166,1036,d,2013-12-26
28167,1036,d,2014-01-01
28168,1036,d,2014-04-18
28169,1036,d,2014-04-21
28170,1036,d,2014-05-01
28171,1036,d,2014-05-29
28172,1036,d,2014-06-09
28173,1036,d,2014-06-19
28174,1036,d,2014-10-03
28175,1036,d,2014-11-01
28176,1036,d,2014-12-25
28177,1036,d,2014-12-26
28178,1036,d,2015-01-01
28179,1036,d,2015-04-03
28180,1036,d,2015-04-06
28181,1036,d,2015-05-01
28182,1036,d,2015-05-14
28183,1036,d,2015-05-25
28184,1036,d,2015-06-04
28185,1037,a,2013-01-01
28186,1037,a,2013-03-29
28187,1037,a,2013-04-01
28188,1037,a,2013-05-01
28189,1037,a,2013-05-09
28190,1037,a,2013-05-20
28191,1037,a,2013-05-30
28192,1037,a,2013-10-03
28193,1037,a,2013-11-01
28194,1037,a,2013-12-25
28195,1037,a,2013-12-26
28196,1037,a,2014-01-01
28197,1037,a,2014-04-18
28198,1037,a,2014-04-21
28199,1037,a,2014-05-01
28200,1037,a,2014-05-29
28201,1037,a,2014-06-09
28202,1037,a,2014-06-19
28203,1037,a,2014-11-01
28204,1037,a,2014-12-25
28205,1037,a,2014-12-26
28206,1037,a,2015-01-01
28207,1037,a,2015-04-03
28208,1037,a,2015-04-06
28209,1037,a,2015-05-01
28210,1037,a,2015-05-14
28211,1037,a,2015-05-25
28212,1037,a,2015-06-04
28213,1038,d,2013-01-01
28214,1038,d,2013-01-06
28215,1038,d,2013-03-29
28216,1038,d,2013-04-01
28217,1038,d,2013-05-01
28218,1038,d,2013-05-09
28219,1038,d,2013-05-20
28220,1038,d,2013-05-30
28221,1038,d,2013-08-15
28222,1038,d,2013-10-03
28223,1038,d,2013-11-01
28224,1038,d,2013-12-25
28225,1038,d,2013-12-26
28226,1038,d,2014-01-01
28227,1038,d,2014-01-06
28228,1038,d,2014-04-18
28229,1038,d,2014-04-21
28230,1038,d,2014-05-01
28231,1038,d,2014-05-29
28232,1038,d,2014-06-09
28233,1038,d,2014-06-19
28234,1038,d,2015-01-01
28235,1038,d,2015-01-06
28236,1038,d,2015-04-03
28237,1038,d,2015-04-06
28238,1038,d,2015-05-01
28239,1038,d,2015-05-14
28240,1038,d,2015-05-25
28241,1038,d,2015-06-04
28242,1038,d,2015-08-15
28243,1039,a,2013-01-01
28244,1039,a,2013-03-29
28245,1039,a,2013-04-01
28246,1039,a,2013-05-01
28247,1039,a,2013-05-09
28248,1039,a,2013-05-20
28249,1039,a,2013-05-30
28250,1039,a,2013-10-03
28251,1039,a,2013-11-01
28252,1039,a,2013-12-25
28253,1039,a,2013-12-26
28254,1039,a,2014-01-01
28255,1039,a,2014-04-18
28256,1039,a,2014-04-21
28257,1039,a,2014-05-01
28258,1039,a,2014-05-29
28259,1039,a,2014-06-09
28260,1039,a,2014-06-19
28261,1039,a,2014-10-03
28262,1039,a,2014-11-01
28263,1039,a,2014-12-25
28264,1039,a,2014-12-26
28265,1039,a,2015-01-01
28266,1039,a,2015-04-03
28267,1039,a,2015-04-06
28268,1039,a,2015-05-01
28269,1039,a,2015-05-14
28270,1039,a,2015-05-25
28271,1039,a,2015-06-04
28272,1040,a,2013-01-01
28273,1040,a,2013-03-29
28274,1040,a,2013-04-01
28275,1040,a,2013-05-01
28276,1040,a,2013-05-09
28277,1040,a,2013-05-20
28278,1040,a,2013-05-30
28279,1040,a,2013-10-03
28280,1040,a,2013-11-01
28281,1040,a,2013-12-25
28282,1040,a,2013-12-26
28283,1040,a,2014-01-01
28284,1040,a,2014-04-18
28285,1040,a,2014-04-21
28286,1040,a,2014-05-01
28287,1040,a,2014-05-29
28288,1040,a,2014-06-09
28289,1040,a,2014-06-19
28290,1040,a,2014-10-03
28291,1040,a,2014-11-01
28292,1040,a,2014-12-25
28293,1040,a,2014-12-26
28294,1040,a,2015-01-01
28295,1040,a,2015-04-03
28296,1040,a,2015-04-06
28297,1040,a,2015-05-01
28298,1040,a,2015-05-14
28299,1040,a,2015-05-25
28300,1040,a,2015-06-04
28301,1041,c,2013-01-01
28302,1041,c,2013-01-06
28303,1041,c,2013-03-29
28304,1041,c,2013-04-01
28305,1041,c,2013-05-01
28306,1041,c,2013-05-09
28307,1041,c,2013-05-20
28308,1041,c,2013-05-30
28309,1041,c,2013-08-15
28310,1041,c,2013-10-03
28311,1041,c,2013-11-01
28312,1041,c,2013-12-25
28313,1041,c,2013-12-26
28314,1041,c,2014-01-01
28315,1041,c,2014-01-06
28316,1041,c,2014-04-18
28317,1041,c,2014-04-21
28318,1041,c,2014-05-01
28319,1041,c,2014-05-29
28320,1041,c,2014-06-09
28321,1041,c,2014-06-19
28322,1041,c,2015-01-01
28323,1041,c,2015-01-06
28324,1041,c,2015-04-03
28325,1041,c,2015-04-06
28326,1041,c,2015-05-01
28327,1041,c,2015-05-14
28328,1041,c,2015-05-25
28329,1041,c,2015-06-04
28330,1041,c,2015-08-15
28331,1042,a,2013-01-01
28332,1042,a,2013-03-29
28333,1042,a,2013-04-01
28334,1042,a,2013-05-01
28335,1042,a,2013-05-09
28336,1042,a,2013-05-20
28337,1042,a,2013-05-30
28338,1042,a,2013-10-03
28339,1042,a,2013-11-01
28340,1042,a,2013-12-25
28341,1042,a,2013-12-26
28342,1042,a,2014-01-01
28343,1042,a,2014-04-18
28344,1042,a,2014-04-21
28345,1042,a,2014-05-01
28346,1042,a,2014-05-29
28347,1042,a,2014-06-09
28348,1042,a,2014-06-19
28349,1042,a,2014-10-03
28350,1042,a,2014-11-01
28351,1042,a,2014-12-25
28352,1042,a,2014-12-26
28353,1042,a,2015-01-01
28354,1042,a,2015-04-03
28355,1042,a,2015-04-06
28356,1042,a,2015-05-01
28357,1042,a,2015-05-14
28358,1042,a,2015-05-25
28359,1042,a,2015-06-04
28360,1043,c,2013-01-01
28361,1043,c,2013-01-06
28362,1043,c,2013-03-29
28363,1043,c,2013-04-01
28364,1043,c,2013-05-01
28365,1043,c,2013-05-09
28366,1043,c,2013-05-20
28367,1043,c,2013-10-03
28368,1043,c,2013-10-31
28369,1043,c,2013-12-25
28370,1043,c,2013-12-26
28371,1043,c,2014-01-01
28372,1043,c,2014-01-06
28373,1043,c,2014-04-18
28374,1043,c,2014-04-21
28375,1043,c,2014-05-01
28376,1043,c,2014-05-29
28377,1043,c,2014-06-09
28378,1043,c,2014-10-03
28379,1043,c,2014-10-31
28380,1043,c,2014-12-25
28381,1043,c,2014-12-26
28382,1043,c,2015-01-01
28383,1043,c,2015-01-06
28384,1043,c,2015-04-03
28385,1043,c,2015-04-06
28386,1043,c,2015-05-01
28387,1043,c,2015-05-14
28388,1043,c,2015-05-25
28389,1044,c,2013-01-01
28390,1044,c,2013-01-06
28391,1044,c,2013-03-29
28392,1044,c,2013-04-01
28393,1044,c,2013-05-01
28394,1044,c,2013-05-09
28395,1044,c,2013-05-20
28396,1044,c,2013-05-30
28397,1044,c,2013-10-03
28398,1044,c,2013-11-01
28399,1044,c,2013-12-25
28400,1044,c,2013-12-26
28401,1044,c,2014-01-01
28402,1044,c,2014-01-06
28403,1044,c,2014-04-18
28404,1044,c,2014-04-21
28405,1044,c,2014-05-01
28406,1044,c,2014-05-29
28407,1044,c,2014-06-09
28408,1044,c,2014-06-19
28409,1044,c,2014-10-03
28410,1044,c,2014-11-01
28411,1044,c,2014-12-25
28412,1044,c,2014-12-26
28413,1044,c,2015-01-01
28414,1044,c,2015-01-06
28415,1044,c,2015-04-03
28416,1044,c,2015-04-06
28417,1044,c,2015-05-01
28418,1044,c,2015-05-14
28419,1044,c,2015-05-25
28420,1044,c,2015-06-04
28421,1045,a,2013-01-01
28422,1045,a,2013-03-29
28423,1045,a,2013-05-01
28424,1045,a,2013-12-25
28425,1045,a,2013-12-26
28426,1045,a,2014-01-01
28427,1045,a,2014-04-18
28428,1045,a,2014-05-01
28429,1045,a,2014-12-25
28430,1045,a,2014-12-26
28431,1045,a,2015-01-01
28432,1045,a,2015-04-03
28433,1045,a,2015-05-01
28434,1046,d,2013-01-01
28435,1046,d,2013-01-06
28436,1046,d,2013-03-29
28437,1046,d,2013-04-01
28438,1046,d,2013-05-01
28439,1046,d,2013-05-09
28440,1046,d,2013-05-20
28441,1046,d,2013-10-03
28442,1046,d,2013-10-31
28443,1046,d,2013-12-25
28444,1046,d,2013-12-26
28445,1046,d,2014-01-01
28446,1046,d,2014-01-06
28447,1046,d,2014-04-18
28448,1046,d,2014-04-21
28449,1046,d,2014-05-01
28450,1046,d,2014-05-29
28451,1046,d,2014-06-09
28452,1046,d,2014-10-03
28453,1046,d,2014-10-31
28454,1046,d,2014-12-25
28455,1046,d,2014-12-26
28456,1046,d,2015-01-01
28457,1046,d,2015-01-06
28458,1046,d,2015-04-03
28459,1046,d,2015-04-06
28460,1046,d,2015-05-01
28461,1046,d,2015-05-14
28462,1046,d,2015-05-25
28463,1047,a,2013-01-01
28464,1047,a,2013-03-29
28465,1047,a,2013-04-01
28466,1047,a,2013-05-01
28467,1047,a,2013-05-09
28468,1047,a,2013-05-20
28469,1047,a,2013-05-30
28470,1047,a,2013-10-03
28471,1047,a,2013-11-01
28472,1047,a,2013-12-25
28473,1047,a,2013-12-26
28474,1047,a,2014-01-01
28475,1047,a,2014-04-18
28476,1047,a,2014-04-21
28477,1047,a,2014-05-01
28478,1047,a,2014-05-29
28479,1047,a,2014-06-09
28480,1047,a,2014-06-19
28481,1047,a,2014-10-03
28482,1047,a,2014-11-01
28483,1047,a,2014-12-25
28484,1047,a,2014-12-26
28485,1047,a,2015-01-01
28486,1047,a,2015-04-03
28487,1047,a,2015-04-06
28488,1047,a,2015-05-01
28489,1047,a,2015-05-14
28490,1047,a,2015-05-25
28491,1047,a,2015-06-04
28492,1048,d,2013-01-01
28493,1048,d,2013-03-29
28494,1048,d,2013-04-01
28495,1048,d,2013-05-01
28496,1048,d,2013-05-09
28497,1048,d,2013-05-20
28498,1048,d,2013-10-03
28499,1048,d,2013-12-25
28500,1048,d,2013-12-26
28501,1048,d,2014-01-01
28502,1048,d,2014-04-18
28503,1048,d,2014-04-21
28504,1048,d,2014-05-01
28505,1048,d,2014-05-29
28506,1048,d,2014-06-09
28507,1048,d,2014-10-03
28508,1048,d,2014-12-25
28509,1048,d,2014-12-26
28510,1048,d,2015-01-01
28511,1048,d,2015-04-03
28512,1048,d,2015-04-06
28513,1048,d,2015-05-01
28514,1048,d,2015-05-14
28515,1048,d,2015-05-25
28516,1049,a,2013-01-01
28517,1049,a,2013-01-06
28518,1049,a,2013-03-29
28519,1049,a,2013-04-01
28520,1049,a,2013-05-01
28521,1049,a,2013-05-09
28522,1049,a,2013-05-20
28523,1049,a,2013-05-30
28524,1049,a,2013-08-15
28525,1049,a,2013-10-03
28526,1049,a,2013-11-01
28527,1049,a,2013-12-25
28528,1049,a,2013-12-26
28529,1049,a,2014-01-01
28530,1049,a,2014-01-06
28531,1049,a,2014-04-18
28532,1049,a,2014-04-21
28533,1049,a,2014-05-01
28534,1049,a,2014-05-29
28535,1049,a,2014-06-09
28536,1049,a,2014-06-19
28537,1049,a,2015-01-01
28538,1049,a,2015-01-06
28539,1049,a,2015-04-03
28540,1049,a,2015-04-06
28541,1049,a,2015-05-01
28542,1049,a,2015-05-14
28543,1049,a,2015-05-25
28544,1049,a,2015-06-04
28545,1049,a,2015-08-15
28546,1050,d,2013-01-01
28547,1050,d,2013-03-29
28548,1050,d,2013-04-01
28549,1050,d,2013-05-01
28550,1050,d,2013-05-09
28551,1050,d,2013-05-20
28552,1050,d,2013-05-30
28553,1050,d,2013-10-03
28554,1050,d,2013-12-25
28555,1050,d,2013-12-26
28556,1050,d,2014-01-01
28557,1050,d,2014-04-18
28558,1050,d,2014-04-21
28559,1050,d,2014-05-01
28560,1050,d,2014-05-29
28561,1050,d,2014-06-09
28562,1050,d,2014-06-19
28563,1050,d,2014-10-03
28564,1050,d,2014-12-25
28565,1050,d,2014-12-26
28566,1050,d,2015-01-01
28567,1050,d,2015-04-03
28568,1050,d,2015-04-06
28569,1050,d,2015-05-01
28570,1050,d,2015-05-14
28571,1050,d,2015-05-25
28572,1050,d,2015-06-04
28573,1051,c,2013-01-01
28574,1051,c,2013-01-06
28575,1051,c,2013-03-29
28576,1051,c,2013-04-01
28577,1051,c,2013-05-01
28578,1051,c,2013-05-09
28579,1051,c,2013-05-20
28580,1051,c,2013-05-30
28581,1051,c,2013-10-03
28582,1051,c,2013-11-01
28583,1051,c,2013-12-25
28584,1051,c,2013-12-26
28585,1051,c,2014-01-01
28586,1051,c,2014-01-06
28587,1051,c,2014-04-18
28588,1051,c,2014-04-21
28589,1051,c,2014-05-01
28590,1051,c,2014-05-29
28591,1051,c,2014-06-09
28592,1051,c,2014-06-19
28593,1051,c,2014-10-03
28594,1051,c,2014-11-01
28595,1051,c,2014-12-25
28596,1051,c,2014-12-26
28597,1051,c,2015-01-01
28598,1051,c,2015-01-06
28599,1051,c,2015-04-03
28600,1051,c,2015-04-06
28601,1051,c,2015-05-01
28602,1051,c,2015-05-14
28603,1051,c,2015-05-25
28604,1051,c,2015-06-04
28605,1052,a,2013-01-01
28606,1052,a,2013-03-29
28607,1052,a,2013-04-01
28608,1052,a,2013-05-01
28609,1052,a,2013-05-09
28610,1052,a,2013-05-20
28611,1052,a,2013-05-30
28612,1052,a,2013-10-03
28613,1052,a,2013-11-01
28614,1052,a,2013-12-25
28615,1052,a,2013-12-26
28616,1052,a,2014-01-01
28617,1052,a,2014-04-18
28618,1052,a,2014-04-21
28619,1052,a,2014-05-01
28620,1052,a,2014-05-29
28621,1052,a,2014-06-09
28622,1052,a,2014-06-19
28623,1052,a,2014-10-03
28624,1052,a,2014-11-01
28625,1052,a,2014-12-25
28626,1052,a,2014-12-26
28627,1052,a,2015-01-01
28628,1052,a,2015-04-03
28629,1052,a,2015-04-06
28630,1052,a,2015-05-01
28631,1052,a,2015-05-14
28632,1052,a,2015-05-25
28633,1052,a,2015-06-04
28634,1053,a,2013-01-01
28635,1053,a,2013-03-29
28636,1053,a,2013-04-01
28637,1053,a,2013-05-01
28638,1053,a,2013-05-09
28639,1053,a,2013-05-20
28640,1053,a,2013-10-03
28641,1053,a,2013-12-25
28642,1053,a,2013-12-26
28643,1053,a,2014-01-01
28644,1053,a,2014-04-18
28645,1053,a,2014-04-21
28646,1053,a,2014-05-01
28647,1053,a,2014-05-29
28648,1053,a,2014-06-09
28649,1053,a,2014-10-03
28650,1053,a,2014-12-25
28651,1053,a,2014-12-26
28652,1053,a,2015-01-01
28653,1053,a,2015-04-03
28654,1053,a,2015-04-06
28655,1053,a,2015-05-01
28656,1053,a,2015-05-14
28657,1053,a,2015-05-25
28658,1054,a,2013-01-01
28659,1054,a,2013-03-29
28660,1054,a,2013-04-01
28661,1054,a,2013-05-01
28662,1054,a,2013-05-09
28663,1054,a,2013-05-20
28664,1054,a,2013-10-03
28665,1054,a,2013-12-25
28666,1054,a,2013-12-26
28667,1054,a,2014-01-01
28668,1054,a,2014-04-18
28669,1054,a,2014-04-21
28670,1054,a,2014-05-01
28671,1054,a,2014-05-29
28672,1054,a,2014-06-09
28673,1054,a,2014-10-03
28674,1054,a,2014-12-25
28675,1054,a,2014-12-26
28676,1054,a,2015-01-01
28677,1054,a,2015-04-03
28678,1054,a,2015-04-06
28679,1054,a,2015-05-01
28680,1054,a,2015-05-14
28681,1054,a,2015-05-25
28682,1055,c,2013-01-01
28683,1055,c,2013-03-29
28684,1055,c,2013-04-01
28685,1055,c,2013-05-01
28686,1055,c,2013-05-09
28687,1055,c,2013-05-20
28688,1055,c,2013-10-03
28689,1055,c,2013-12-25
28690,1055,c,2013-12-26
28691,1055,c,2014-01-01
28692,1055,c,2014-04-18
28693,1055,c,2014-04-21
28694,1055,c,2014-05-01
28695,1055,c,2014-05-29
28696,1055,c,2014-06-09
28697,1055,c,2014-10-03
28698,1055,c,2014-12-25
28699,1055,c,2014-12-26
28700,1055,c,2015-01-01
28701,1055,c,2015-04-03
28702,1055,c,2015-04-06
28703,1055,c,2015-05-01
28704,1055,c,2015-05-14
28705,1055,c,2015-05-25
28706,1056,d,2013-01-01
28707,1056,d,2013-01-06
28708,1056,d,2013-03-29
28709,1056,d,2013-04-01
28710,1056,d,2013-05-01
28711,1056,d,2013-05-09
28712,1056,d,2013-05-20
28713,1056,d,2013-05-30
28714,1056,d,2013-10-03
28715,1056,d,2013-11-01
28716,1056,d,2013-12-25
28717,1056,d,2013-12-26
28718,1056,d,2014-01-01
28719,1056,d,2014-01-06
28720,1056,d,2014-04-18
28721,1056,d,2014-04-21
28722,1056,d,2014-05-01
28723,1056,d,2014-05-29
28724,1056,d,2014-06-09
28725,1056,d,2014-06-19
28726,1056,d,2015-01-01
28727,1056,d,2015-01-06
28728,1056,d,2015-04-03
28729,1056,d,2015-04-06
28730,1056,d,2015-05-01
28731,1056,d,2015-05-14
28732,1056,d,2015-05-25
28733,1056,d,2015-06-04
28734,1057,d,2013-01-01
28735,1057,d,2013-03-29
28736,1057,d,2013-04-01
28737,1057,d,2013-05-01
28738,1057,d,2013-05-09
28739,1057,d,2013-05-20
28740,1057,d,2013-10-03
28741,1057,d,2013-12-25
28742,1057,d,2013-12-26
28743,1057,d,2014-01-01
28744,1057,d,2014-04-18
28745,1057,d,2014-04-21
28746,1057,d,2014-05-01
28747,1057,d,2014-05-29
28748,1057,d,2014-06-09
28749,1057,d,2014-10-03
28750,1057,d,2014-12-25
28751,1057,d,2014-12-26
28752,1057,d,2015-01-01
28753,1057,d,2015-04-03
28754,1057,d,2015-04-06
28755,1057,d,2015-05-01
28756,1057,d,2015-05-14
28757,1057,d,2015-05-25
28758,1058,a,2013-01-01
28759,1058,a,2013-03-29
28760,1058,a,2013-04-01
28761,1058,a,2013-05-01
28762,1058,a,2013-05-09
28763,1058,a,2013-05-20
28764,1058,a,2013-05-30
28765,1058,a,2013-10-03
28766,1058,a,2013-11-01
28767,1058,a,2013-12-25
28768,1058,a,2013-12-26
28769,1058,a,2014-01-01
28770,1058,a,2014-04-18
28771,1058,a,2014-04-21
28772,1058,a,2014-05-01
28773,1058,a,2014-05-29
28774,1058,a,2014-06-09
28775,1058,a,2014-06-19
28776,1058,a,2014-10-03
28777,1058,a,2014-11-01
28778,1058,a,2014-12-25
28779,1058,a,2014-12-26
28780,1058,a,2015-01-01
28781,1058,a,2015-04-03
28782,1058,a,2015-04-06
28783,1058,a,2015-05-01
28784,1058,a,2015-05-14
28785,1058,a,2015-05-25
28786,1058,a,2015-06-04
28787,1059,c,2013-01-01
28788,1059,c,2013-03-29
28789,1059,c,2013-04-01
28790,1059,c,2013-05-01
28791,1059,c,2013-05-09
28792,1059,c,2013-05-20
28793,1059,c,2013-10-03
28794,1059,c,2013-12-25
28795,1059,c,2013-12-26
28796,1059,c,2014-01-01
28797,1059,c,2014-04-18
28798,1059,c,2014-04-21
28799,1059,c,2014-05-01
28800,1059,c,2014-05-29
28801,1059,c,2014-06-09
28802,1059,c,2014-10-03
28803,1059,c,2014-12-25
28804,1059,c,2014-12-26
28805,1059,c,2015-01-01
28806,1059,c,2015-04-03
28807,1059,c,2015-04-06
28808,1059,c,2015-05-01
28809,1059,c,2015-05-14
28810,1059,c,2015-05-25
28811,1060,a,2013-01-01
28812,1060,a,2013-03-29
28813,1060,a,2013-04-01
28814,1060,a,2013-05-01
28815,1060,a,2013-05-09
28816,1060,a,2013-05-20
28817,1060,a,2013-05-30
28818,1060,a,2013-10-03
28819,1060,a,2013-11-01
28820,1060,a,2013-12-25
28821,1060,a,2013-12-26
28822,1060,a,2014-01-01
28823,1060,a,2014-04-18
28824,1060,a,2014-04-21
28825,1060,a,2014-05-01
28826,1060,a,2014-05-29
28827,1060,a,2014-06-09
28828,1060,a,2014-06-19
28829,1060,a,2014-10-03
28830,1060,a,2014-11-01
28831,1060,a,2014-12-25
28832,1060,a,2014-12-26
28833,1060,a,2015-01-01
28834,1060,a,2015-04-03
28835,1060,a,2015-04-06
28836,1060,a,2015-05-01
28837,1060,a,2015-05-14
28838,1060,a,2015-05-25
28839,1060,a,2015-06-04
28840,1061,d,2013-01-01
28841,1061,d,2013-01-06
28842,1061,d,2013-03-29
28843,1061,d,2013-04-01
28844,1061,d,2013-05-01
28845,1061,d,2013-05-09
28846,1061,d,2013-05-20
28847,1061,d,2013-05-30
28848,1061,d,2013-10-03
28849,1061,d,2013-11-01
28850,1061,d,2013-12-25
28851,1061,d,2013-12-26
